TicketID,DateID,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type
03ed1097-a889-446a-ac8d,57,12:03:26 AM,Online,Contactless,Disabled,Standard,Off-Peak
89923387-fd15-4944-8038,57,12:06:54 AM,Online,Contactless,Disabled,Standard,Off-Peak
a92d59f6-e7d0-4929-a58e,58,12:02:01 AM,Online,Contactless,Disabled,Standard,Off-Peak
997e3def-2ec0-40a8-aed0,59,12:03:18 AM,Online,Contactless,Disabled,Standard,Off-Peak
b38bf4eb-1c40-4312-994f,60,12:07:17 AM,Online,Contactless,Disabled,Standard,Off-Peak
8f63dcf0-02dd-4d89-bad9,61,12:08:42 AM,Online,Contactless,Disabled,Standard,Off-Peak
8eb20532-4e1b-450d-80cc,61,12:09:23 AM,Online,Contactless,Disabled,Standard,Off-Peak
4c5d450a-8813-4146-bfe6,62,12:14:59 AM,Online,Contactless,Disabled,Standard,Off-Peak
706776e9-429a-4a15-994b,64,12:00:22 AM,Online,Contactless,Disabled,Standard,Off-Peak
91fac856-9cbc-4fee-a347,64,12:10:56 AM,Online,Contactless,Disabled,Standard,Off-Peak
89e828fa-3a43-4eb8-99cb,67,12:00:44 AM,Online,Contactless,Disabled,Standard,Off-Peak
46538248-2b8e-4efd-a092,73,12:02:32 AM,Online,Contactless,Disabled,Standard,Off-Peak
deb3cf64-f893-4659-8e38,73,12:02:33 AM,Online,Contactless,Disabled,Standard,Off-Peak
84a48807-3a03-4cf6-bd0a,87,12:08:53 AM,Online,Contactless,Disabled,Standard,Off-Peak
a4570d5b-3da8-4813-967d,92,12:03:00 AM,Online,Contactless,Disabled,Standard,Off-Peak
0aa8a40c-fa38-4946-89a2,94,6:51:52 PM,Online,Contactless,Disabled,Standard,Off-Peak
c5272f27-9827-4514-bcec,97,6:47:36 PM,Online,Contactless,Disabled,Standard,Off-Peak
b608ede8-2733-41fa-8461,98,6:49:38 PM,Online,Contactless,Disabled,Standard,Off-Peak
9fb63035-43dc-4a07-aaca,110,12:08:34 AM,Online,Contactless,Disabled,Standard,Off-Peak
4e4fea11-5611-4869-acb4,112,12:05:18 AM,Online,Contactless,Disabled,Standard,Off-Peak
978d5654-6ed3-4dd0-a6fe,112,12:13:26 AM,Online,Contactless,Disabled,Standard,Off-Peak
d47d869c-3a34-4d24-b9e7,114,12:02:52 AM,Online,Contactless,Disabled,Standard,Off-Peak
5997604c-fc55-4622-a68c,114,12:08:47 AM,Online,Contactless,Disabled,Standard,Off-Peak
b3b3eba6-4ec7-47f1-a964,115,12:02:39 AM,Online,Contactless,Disabled,Standard,Off-Peak
178540c4-2bbc-4f5f-968f,120,12:08:57 AM,Online,Contactless,Disabled,Standard,Off-Peak
d0e20d54-f2bd-43c4-9d3f,126,12:01:44 AM,Online,Contactless,Disabled,Standard,Off-Peak
25accc1c-fbf0-44ef-b016,128,12:07:43 AM,Online,Contactless,Disabled,Standard,Off-Peak
801d85aa-d516-4b5d-9df3,128,6:50:35 PM,Online,Contactless,Disabled,Standard,Off-Peak
c1d12f1c-e2d3-4ce6-9485,135,12:04:31 AM,Online,Contactless,Disabled,Standard,Off-Peak
4b08138f-2819-45fb-99d3,142,12:05:45 AM,Online,Contactless,Disabled,Standard,Off-Peak
c6a7077e-4632-423a-828f,143,12:02:26 AM,Online,Contactless,Disabled,Standard,Off-Peak
9633e6fb-bd38-4fc5-b337,143,12:08:06 AM,Online,Contactless,Disabled,Standard,Off-Peak
a9bfead9-6f90-45dc-9adc,143,6:46:42 PM,Online,Contactless,Disabled,Standard,Off-Peak
eade45b9-0114-462e-88b4,144,6:56:49 PM,Online,Contactless,Disabled,Standard,Off-Peak
3646d932-b38a-4d51-9405,29,12:05:42 AM,Online,Contactless,Adult,First Class,Off-Peak
ebadf404-1871-4988-8625,37,5:11:31 PM,Station,Contactless,Adult,First Class,Off-Peak
93dd5bf3-a165-44c5-b6e8,38,1:10:56 AM,Online,Contactless,Adult,First Class,Off-Peak
588f53d8-2e26-4eca-8efe,44,5:04:40 PM,Station,Contactless,Adult,First Class,Off-Peak
4e6d540e-49a4-4a03-889d,45,2:58:42 AM,Station,Contactless,Adult,First Class,Off-Peak
2551f297-7ebb-4434-8572,49,8:23:06 AM,Station,Contactless,Adult,First Class,Off-Peak
f67f2564-7332-4bd8-8b65,55,2:25:17 PM,Online,Contactless,Adult,First Class,Off-Peak
557e2ea3-eae0-48d8-a63a,58,12:04:33 AM,Station,Contactless,Adult,First Class,Off-Peak
bcb7f02a-29e4-46ce-84a2,58,12:12:55 AM,Station,Contactless,Adult,First Class,Off-Peak
56bbc945-75dd-4f4a-9d8b,64,7:32:35 AM,Station,Contactless,Adult,First Class,Off-Peak
5facadfb-dd43-4c66-873c,68,7:42:16 AM,Station,Contactless,Adult,First Class,Off-Peak
d6ead59d-f2a2-4853-876f,86,2:45:47 AM,Station,Contactless,Adult,First Class,Off-Peak
20fd49a7-3e6e-426b-81c6,86,2:24:17 PM,Online,Contactless,Adult,First Class,Off-Peak
71f603db-0840-48cc-a89d,90,7:38:12 AM,Station,Contactless,Adult,First Class,Off-Peak
abd23531-7ae4-40b0-8c8c,93,1:22:24 AM,Online,Contactless,Adult,First Class,Off-Peak
d78ccf0e-d1b4-4ace-8436,93,5:02:53 PM,Online,Contactless,Adult,First Class,Off-Peak
7f3ee0ff-9858-419e-87b6,95,5:38:09 PM,Online,Contactless,Adult,First Class,Off-Peak
3622f540-598c-46e4-a6e3,96,3:34:48 AM,Online,Contactless,Adult,First Class,Off-Peak
c1fe9282-08d8-436f-81ff,115,5:08:19 PM,Station,Contactless,Adult,First Class,Off-Peak
97053807-700a-4444-93c6,116,12:09:41 AM,Station,Contactless,Adult,First Class,Off-Peak
1111e0e1-376e-4ec0-9bea,123,9:37:51 AM,Station,Contactless,Adult,First Class,Off-Peak
e97b72c1-155b-49a5-9e86,127,7:32:04 AM,Station,Contactless,Adult,First Class,Off-Peak
7b4da522-666a-4aa8-808b,135,3:33:57 AM,Online,Contactless,Adult,First Class,Off-Peak
7b0942bb-a30d-4d81-8ff7,135,5:22:55 AM,Station,Contactless,Adult,First Class,Off-Peak
0c34708d-bb7d-402d-bd24,135,2:48:06 PM,Online,Contactless,Adult,First Class,Off-Peak
57a7c86b-7db5-485a-8626,137,1:20:42 AM,Online,Contactless,Adult,First Class,Off-Peak
b052d2e8-5d6b-400c-ab40,139,8:25:31 AM,Station,Contactless,Adult,First Class,Off-Peak
8d30844c-9e88-4ce8-8299,141,12:00:09 AM,Online,Contactless,Adult,First Class,Off-Peak
be3cb016-6f12-4f51-8086,144,9:38:43 AM,Station,Contactless,Adult,First Class,Off-Peak
9428cedc-4e92-4061-8687,37,7:33:28 AM,Station,Contactless,Adult,First Class,Off-Peak
e307e3ab-4023-4940-a044,51,5:36:48 AM,Station,Contactless,Adult,First Class,Off-Peak
810769ad-1139-4de7-ae4f,72,2:54:37 PM,Online,Contactless,Adult,First Class,Off-Peak
a2a0e51d-180d-4280-a325,100,7:50:02 AM,Online,Contactless,Adult,First Class,Off-Peak
9db3bc2e-2b27-4409-8de5,101,7:02:49 PM,Station,Contactless,Adult,First Class,Off-Peak
5bf15617-1cd2-4c67-80c6,104,4:03:58 AM,Online,Contactless,Adult,First Class,Off-Peak
16a3fce4-20aa-4ce2-8838,115,5:36:09 AM,Station,Contactless,Adult,First Class,Off-Peak
e21874a4-4907-4516-990d,115,12:49:26 PM,Online,Contactless,Adult,First Class,Off-Peak
99cc374a-2428-47af-9691,121,7:04:33 PM,Station,Contactless,Adult,First Class,Off-Peak
014859fa-2ccf-4b86-8f6a,128,4:09:41 AM,Online,Contactless,Adult,First Class,Off-Peak
be5c5227-0e3b-42b8-93e2,138,7:12:33 PM,Station,Contactless,Adult,First Class,Off-Peak
26b8e7de-d2af-485c-a885,140,7:42:24 AM,Station,Contactless,Adult,First Class,Off-Peak
56ccc15f-c555-426a-a26b,143,2:46:36 PM,Online,Contactless,Adult,First Class,Off-Peak
19cba205-e10a-4382-b8c3,144,7:56:42 AM,Online,Contactless,Adult,First Class,Off-Peak
84e8fb41-4db2-4ad4-ab5f,145,12:55:48 PM,Online,Contactless,Adult,First Class,Off-Peak
abbbe382-faca-4289-b9b7,26,7:32:42 AM,Station,Contactless,Adult,Standard,Off-Peak
b2bf9180-176a-466c-8661,26,8:19:27 AM,Station,Contactless,Adult,Standard,Off-Peak
bcd1f9fe-c858-466a-b316,26,8:28:15 AM,Station,Contactless,Adult,Standard,Off-Peak
837f2451-f130-47eb-8f2b,28,1:22:04 AM,Station,Contactless,Adult,Standard,Off-Peak
2745f027-a034-4331-baf1,28,8:24:28 AM,Station,Contactless,Adult,Standard,Off-Peak
02a766f8-220f-4a7d-bc55,29,1:28:31 AM,Station,Contactless,Adult,Standard,Off-Peak
3abf50ca-001f-49dd-af50,30,5:28:59 AM,Station,Contactless,Adult,Standard,Off-Peak
b5a7ff16-509b-4b8d-9bfd,30,9:36:40 AM,Station,Contactless,Adult,Standard,Off-Peak
75ac8d08-1e27-4667-b7f6,31,7:44:38 AM,Station,Contactless,Adult,Standard,Off-Peak
20bd4d7e-37d5-4d29-81d7,33,10:48:30 AM,Station,Contactless,Adult,Standard,Off-Peak
ea8e24bd-95b3-45d2-8db4,36,1:22:07 AM,Station,Contactless,Adult,Standard,Off-Peak
c8c9bb8e-a5c2-49cb-b22e,37,1:26:54 AM,Station,Contactless,Adult,Standard,Off-Peak
4136ec18-e5c0-4d81-8fc1,37,5:01:56 PM,Station,Contactless,Adult,Standard,Off-Peak
a3e99f4d-559c-4528-9e50,38,5:08:34 PM,Station,Contactless,Adult,Standard,Off-Peak
83430e18-e571-4104-959b,42,7:44:44 AM,Station,Contactless,Adult,Standard,Off-Peak
bf4e24dd-6997-46c1-a4fb,44,5:04:44 PM,Station,Contactless,Adult,Standard,Off-Peak
3b6b4a87-96ce-4e6f-9977,45,5:18:38 AM,Station,Contactless,Adult,Standard,Off-Peak
eee58f65-f9d7-4de3-878d,48,10:51:52 AM,Station,Contactless,Adult,Standard,Off-Peak
34cd02bc-f7e4-4590-95c4,51,10:52:13 AM,Station,Contactless,Adult,Standard,Off-Peak
2ba7f704-1144-48e8-847c,52,2:46:46 PM,Station,Contactless,Adult,Standard,Off-Peak
3af7731b-8d20-4efa-b2a8,52,3:06:55 PM,Station,Contactless,Adult,Standard,Off-Peak
4b271ebb-8273-4f95-8cfe,52,3:07:48 PM,Station,Contactless,Adult,Standard,Off-Peak
d61ecf0d-8525-4d15-ace1,55,8:26:15 AM,Station,Contactless,Adult,Standard,Off-Peak
41d962df-33b3-4237-8edd,56,8:26:10 AM,Station,Contactless,Adult,Standard,Off-Peak
837b5776-d71e-4022-9d45,57,1:16:13 AM,Station,Contactless,Adult,Standard,Off-Peak
72e9d3f0-67d7-4866-8120,58,4:35:07 AM,Station,Contactless,Adult,Standard,Off-Peak
5e25de04-7a31-4228-ab6b,58,9:30:00 AM,Station,Contactless,Adult,Standard,Off-Peak
d005975a-128f-4bf4-b971,61,10:49:20 AM,Station,Contactless,Adult,Standard,Off-Peak
ba93c4d7-4f07-4585-b76a,69,7:38:03 AM,Station,Contactless,Adult,Standard,Off-Peak
85bb584e-2acd-4dc2-aae9,74,7:43:49 AM,Station,Contactless,Adult,Standard,Off-Peak
0ad2404d-77bd-47b4-b182,87,3:10:19 PM,Station,Contactless,Adult,Standard,Off-Peak
ba53ce9b-08dd-43e4-a2a5,88,7:44:33 AM,Station,Contactless,Adult,Standard,Off-Peak
b34c0b09-26f6-4b99-8243,92,10:50:17 AM,Station,Contactless,Adult,Standard,Off-Peak
690b91d6-372e-4605-8426,93,5:09:56 PM,Station,Contactless,Adult,Standard,Off-Peak
3453bb6a-f926-4113-9545,100,4:30:44 AM,Station,Contactless,Adult,Standard,Off-Peak
e61ab024-8c68-4d36-8b30,101,5:06:21 PM,Station,Contactless,Adult,Standard,Off-Peak
10fe0683-43ba-445f-bc87,102,7:40:53 AM,Station,Contactless,Adult,Standard,Off-Peak
2cbf03dd-9c8c-4c34-ab00,106,1:20:20 AM,Station,Contactless,Adult,Standard,Off-Peak
b5f65c86-a478-4227-a8c6,107,5:16:45 AM,Station,Contactless,Adult,Standard,Off-Peak
b48ac382-2fa9-459e-89a9,107,3:11:59 PM,Station,Contactless,Adult,Standard,Off-Peak
ff46002d-46e6-4af7-a961,108,8:16:57 AM,Station,Contactless,Adult,Standard,Off-Peak
1a05e895-072a-4982-9073,111,8:24:46 AM,Station,Contactless,Adult,Standard,Off-Peak
720729b7-d61a-4593-a94f,112,9:30:05 AM,Station,Contactless,Adult,Standard,Off-Peak
698945c2-0b93-4fea-ae71,114,3:00:44 PM,Station,Contactless,Adult,Standard,Off-Peak
2dbe29aa-ff11-4a2a-9930,118,10:48:05 AM,Station,Contactless,Adult,Standard,Off-Peak
ae759064-aea6-4605-b6d8,120,1:18:46 AM,Station,Contactless,Adult,Standard,Off-Peak
81cf346b-73c6-48ab-8b9b,121,5:00:28 PM,Station,Contactless,Adult,Standard,Off-Peak
1f0fdeb5-e22b-4819-9388,128,8:28:32 AM,Station,Contactless,Adult,Standard,Off-Peak
c3414b71-1d0f-43c5-8627,128,2:49:48 PM,Station,Contactless,Adult,Standard,Off-Peak
02197c13-e637-4fc2-8a75,135,5:25:23 AM,Station,Contactless,Adult,Standard,Off-Peak
494fc030-ee5d-4b7e-a73e,136,8:25:25 AM,Station,Contactless,Adult,Standard,Off-Peak
7ca33d31-3e8c-4ade-a57c,142,9:33:12 AM,Station,Contactless,Adult,Standard,Off-Peak
20a9f3b5-6120-4e67-b102,142,5:05:56 PM,Station,Contactless,Adult,Standard,Off-Peak
846cd05c-233f-4710-8c9d,143,5:28:14 AM,Station,Contactless,Adult,Standard,Off-Peak
1c51c7b3-b797-45d6-9235,143,4:07:35 PM,Station,Contactless,Adult,Standard,Off-Peak
80481c76-848f-4083-b205,144,9:36:09 AM,Station,Contactless,Adult,Standard,Off-Peak
32cabb23-6a69-44e5-a418,26,7:33:03 AM,Station,Contactless,Adult,Standard,Off-Peak
2848d512-d190-44c4-882a,28,7:43:15 AM,Station,Contactless,Adult,Standard,Off-Peak
52d22434-9ce8-4943-a69e,33,7:40:50 AM,Station,Contactless,Adult,Standard,Off-Peak
540b09d5-ff6c-4e6f-a248,34,7:44:08 AM,Station,Contactless,Adult,Standard,Off-Peak
d15ed29c-6966-4e7e-99d7,36,7:32:50 AM,Station,Contactless,Adult,Standard,Off-Peak
b62dfa2a-d6f1-491a-b2cd,44,7:34:20 AM,Station,Contactless,Adult,Standard,Off-Peak
dc31a2a3-f7af-4cbe-9a6a,47,7:42:58 AM,Station,Contactless,Adult,Standard,Off-Peak
3cb56b33-8e66-4aff-b7ae,52,7:39:49 AM,Station,Contactless,Adult,Standard,Off-Peak
6c955eb2-2b2e-4995-9a9e,58,7:42:01 AM,Station,Contactless,Adult,Standard,Off-Peak
5c9f049a-a1ae-433e-9a5b,60,7:35:05 AM,Station,Contactless,Adult,Standard,Off-Peak
4757c7c1-b493-4620-a986,65,7:31:34 AM,Station,Contactless,Adult,Standard,Off-Peak
1b273e68-c01f-4f7a-9c85,81,7:38:09 AM,Station,Contactless,Adult,Standard,Off-Peak
3e0983eb-2a8b-45aa-b202,82,7:43:46 AM,Station,Contactless,Adult,Standard,Off-Peak
bd17fb23-b958-4ef8-b0eb,91,12:03:26 AM,Station,Contactless,Adult,Standard,Off-Peak
fc376411-b536-439c-9526,91,7:43:12 AM,Station,Contactless,Adult,Standard,Off-Peak
722a539c-5cfc-4d58-b170,93,7:34:31 AM,Station,Contactless,Adult,Standard,Off-Peak
229a2a3b-4933-4453-82ef,94,7:30:58 AM,Station,Contactless,Adult,Standard,Off-Peak
a32eda4f-83ca-426d-8b7c,95,7:35:02 AM,Station,Contactless,Adult,Standard,Off-Peak
e943a541-13cd-485c-9d48,98,12:13:14 AM,Station,Contactless,Adult,Standard,Off-Peak
da10b7e1-30b5-4d7a-9177,106,7:33:49 AM,Station,Contactless,Adult,Standard,Off-Peak
1b740017-31a1-436e-aac2,108,7:37:44 AM,Station,Contactless,Adult,Standard,Off-Peak
fafb2f50-614b-42e7-b89f,110,7:43:23 AM,Station,Contactless,Adult,Standard,Off-Peak
9d56449d-9530-480d-b88c,118,12:13:17 AM,Station,Contactless,Adult,Standard,Off-Peak
caf8d098-09bc-4587-8e8b,119,12:07:37 AM,Station,Contactless,Adult,Standard,Off-Peak
458177db-b656-4d62-bc4e,127,12:13:39 AM,Station,Contactless,Adult,Standard,Off-Peak
319d0ab1-87ae-4f17-aa6e,129,7:31:01 AM,Station,Contactless,Adult,Standard,Off-Peak
ca68d1d0-939b-4380-b7dc,129,7:38:36 AM,Station,Contactless,Adult,Standard,Off-Peak
fd58aa6d-deb0-469c-a8d4,130,7:42:16 AM,Station,Contactless,Adult,Standard,Off-Peak
f577703d-56fe-413a-bfb6,134,7:43:25 AM,Station,Contactless,Adult,Standard,Off-Peak
447401fd-3cd0-4530-8e4f,137,7:43:07 AM,Station,Contactless,Adult,Standard,Off-Peak
459f7e5b-2e02-464a-ab42,138,7:39:59 AM,Station,Contactless,Adult,Standard,Off-Peak
c2ec64dd-c8b9-4c18-bf33,141,12:03:27 AM,Station,Contactless,Adult,Standard,Off-Peak
244bb4b8-7a6b-4475-8985,142,7:31:56 AM,Station,Contactless,Adult,Standard,Off-Peak
29d1c23e-7f88-4ad1-a0ce,27,2:50:38 AM,Station,Contactless,Adult,Standard,Off-Peak
f080cf8c-2492-4811-9c20,27,2:51:20 AM,Station,Contactless,Adult,Standard,Off-Peak
29aa4c2c-fa85-44bb-bbfb,28,2:46:55 AM,Station,Contactless,Adult,Standard,Off-Peak
59e9be02-4d56-4975-b468,30,2:46:01 AM,Station,Contactless,Adult,Standard,Off-Peak
4731a0db-3e4b-4161-9cbd,30,2:47:19 AM,Station,Contactless,Adult,Standard,Off-Peak
f8b9ac30-799a-4cc5-9c83,32,2:46:49 AM,Station,Contactless,Adult,Standard,Off-Peak
eec66134-fd1a-46af-b0a3,33,2:46:34 AM,Station,Contactless,Adult,Standard,Off-Peak
06f40739-3254-49d1-8012,33,2:53:19 AM,Station,Contactless,Adult,Standard,Off-Peak
a830e5e7-33af-4713-8e02,33,8:46:54 AM,Station,Contactless,Adult,Standard,Off-Peak
c64f2407-c625-4899-a32b,36,2:53:59 AM,Station,Contactless,Adult,Standard,Off-Peak
3d9a0fa8-048b-4a21-9590,36,2:57:28 AM,Station,Contactless,Adult,Standard,Off-Peak
c1b317b6-09c4-4624-b65b,37,2:45:08 AM,Station,Contactless,Adult,Standard,Off-Peak
58b6ce4b-5664-405a-ba24,39,2:59:28 AM,Station,Contactless,Adult,Standard,Off-Peak
7ca9ec40-9d74-4e7c-8bce,41,2:54:39 AM,Station,Contactless,Adult,Standard,Off-Peak
90bb63a0-1b81-429f-a779,42,2:58:32 AM,Station,Contactless,Adult,Standard,Off-Peak
530ffd96-eeba-47a1-baed,45,2:46:23 AM,Station,Contactless,Adult,Standard,Off-Peak
493a2d57-df1b-4f30-8802,49,2:54:03 AM,Station,Contactless,Adult,Standard,Off-Peak
97b6a54e-e4af-4940-821c,52,2:51:39 AM,Station,Contactless,Adult,Standard,Off-Peak
12c592ce-4f0b-4dc1-aac2,55,8:58:20 AM,Station,Contactless,Adult,Standard,Off-Peak
a7c0fffe-8946-4798-b3b2,59,2:57:09 AM,Station,Contactless,Adult,Standard,Off-Peak
dfd272e8-ccaa-4def-b6a9,62,2:49:02 AM,Station,Contactless,Adult,Standard,Off-Peak
ea59c474-40bd-4aa0-a5c3,63,2:50:16 AM,Station,Contactless,Adult,Standard,Off-Peak
3f61d3cf-650c-4a44-993a,64,2:45:32 AM,Station,Contactless,Adult,Standard,Off-Peak
5a359f17-ff9e-4875-b09d,65,2:46:33 AM,Station,Contactless,Adult,Standard,Off-Peak
a5a37f7e-2b60-4689-a833,65,2:53:26 AM,Station,Contactless,Adult,Standard,Off-Peak
c5853af5-c2ec-4ca2-bef0,66,2:52:36 AM,Station,Contactless,Adult,Standard,Off-Peak
45792bab-b9ad-4b19-b129,72,2:50:41 AM,Station,Contactless,Adult,Standard,Off-Peak
f55532a1-dadb-4ff0-8f71,78,2:56:12 AM,Station,Contactless,Adult,Standard,Off-Peak
36a5d27c-868a-410c-a1c2,78,8:54:07 AM,Station,Contactless,Adult,Standard,Off-Peak
2208b59f-63eb-4d5e-8a80,85,2:55:12 AM,Station,Contactless,Adult,Standard,Off-Peak
64690392-52ec-4fe3-9722,86,2:48:15 AM,Station,Contactless,Adult,Standard,Off-Peak
be4035f5-453d-49ba-8b1f,86,2:59:45 AM,Station,Contactless,Adult,Standard,Off-Peak
4201ac10-8b55-4d06-81e3,87,2:53:21 AM,Station,Contactless,Adult,Standard,Off-Peak
e81476ab-4a9a-4432-bcff,87,2:54:19 AM,Station,Contactless,Adult,Standard,Off-Peak
575c4a9e-cbf4-4088-8daf,87,2:58:31 AM,Station,Contactless,Adult,Standard,Off-Peak
9bde394f-b981-4292-b787,88,2:59:12 AM,Station,Contactless,Adult,Standard,Off-Peak
f772b9be-a2ea-442f-bd57,90,2:55:29 AM,Station,Contactless,Adult,Standard,Off-Peak
ed8c0307-a99b-4466-80d8,90,2:59:04 AM,Station,Contactless,Adult,Standard,Off-Peak
f2ff40b1-13d3-4af7-af63,90,2:59:51 AM,Station,Contactless,Adult,Standard,Off-Peak
f4d39d9a-d2b0-42a9-b09e,90,8:48:35 AM,Station,Contactless,Adult,Standard,Off-Peak
f9d9a5e8-d9ab-40a5-a13d,91,2:53:06 AM,Station,Contactless,Adult,Standard,Off-Peak
91cae68d-b999-4dcf-9697,92,2:46:28 AM,Station,Contactless,Adult,Standard,Off-Peak
f0d1280d-7308-4a31-969d,92,2:47:44 AM,Station,Contactless,Adult,Standard,Off-Peak
3aa63f12-ea9d-40fd-997e,92,2:50:19 AM,Station,Contactless,Adult,Standard,Off-Peak
a1752205-b379-47b4-9697,93,2:52:07 AM,Station,Contactless,Adult,Standard,Off-Peak
41c6dffb-cdf7-4d88-8cdc,97,2:48:46 AM,Station,Contactless,Adult,Standard,Off-Peak
0aa8512d-e267-4d74-b2e2,97,2:51:42 AM,Station,Contactless,Adult,Standard,Off-Peak
9b6cca6b-035f-4d70-92dc,100,2:55:49 AM,Station,Contactless,Adult,Standard,Off-Peak
8003ac51-e77c-4857-8902,101,2:53:10 AM,Station,Contactless,Adult,Standard,Off-Peak
8c218232-f399-4c17-ab27,101,2:59:47 AM,Station,Contactless,Adult,Standard,Off-Peak
96001cba-f24f-4b1f-8a7b,103,2:55:26 AM,Station,Contactless,Adult,Standard,Off-Peak
fa72cfe5-7e0f-4fc1-8291,104,2:48:16 AM,Station,Contactless,Adult,Standard,Off-Peak
f63b96cb-2c64-473d-af6c,104,2:58:12 AM,Station,Contactless,Adult,Standard,Off-Peak
01173370-128e-44cc-a057,105,2:52:00 AM,Station,Contactless,Adult,Standard,Off-Peak
9a389a15-57b1-405c-807a,106,2:46:50 AM,Station,Contactless,Adult,Standard,Off-Peak
40d71665-e0b3-409c-bf03,106,2:59:39 AM,Station,Contactless,Adult,Standard,Off-Peak
69e42f7d-a35f-4bfb-93f1,107,2:50:30 AM,Station,Contactless,Adult,Standard,Off-Peak
cc210b76-6e2a-4f30-ad9e,110,2:53:43 AM,Station,Contactless,Adult,Standard,Off-Peak
69cdb563-810a-4b8f-ab86,112,2:46:21 AM,Station,Contactless,Adult,Standard,Off-Peak
135c54ff-eec5-4338-bf48,112,2:48:01 AM,Station,Contactless,Adult,Standard,Off-Peak
f63339a2-9103-45b2-824f,112,2:52:27 AM,Station,Contactless,Adult,Standard,Off-Peak
437ff14a-c6cb-4801-b6e9,114,2:59:50 AM,Station,Contactless,Adult,Standard,Off-Peak
50b9d836-a04e-4270-a639,115,2:48:56 AM,Station,Contactless,Adult,Standard,Off-Peak
b99567a7-9a81-4219-8c07,115,2:58:41 AM,Station,Contactless,Adult,Standard,Off-Peak
7cd5b187-93b0-4707-b00e,116,2:45:14 AM,Station,Contactless,Adult,Standard,Off-Peak
f2abc2f2-813f-46a0-a014,118,2:54:58 AM,Station,Contactless,Adult,Standard,Off-Peak
a12d93ce-7284-469e-acff,120,2:58:26 AM,Station,Contactless,Adult,Standard,Off-Peak
af3c7698-7018-4064-ae39,121,2:46:44 AM,Station,Contactless,Adult,Standard,Off-Peak
28fe5ac0-e4ca-41c3-9c98,121,2:51:43 AM,Station,Contactless,Adult,Standard,Off-Peak
e6e36fab-302f-4ee1-9b2a,121,2:56:48 AM,Station,Contactless,Adult,Standard,Off-Peak
b00fc4c9-aec0-4cad-b7b6,123,2:48:38 AM,Station,Contactless,Adult,Standard,Off-Peak
a5847fe5-2078-4c8a-b0e0,125,2:52:59 AM,Station,Contactless,Adult,Standard,Off-Peak
a7a41954-bf57-4d11-a0de,125,2:58:30 AM,Station,Contactless,Adult,Standard,Off-Peak
33645d0c-4396-4483-b0da,125,2:59:54 AM,Station,Contactless,Adult,Standard,Off-Peak
153ac434-fd1a-4c95-bdd4,126,2:45:03 AM,Station,Contactless,Adult,Standard,Off-Peak
2f8b6a7d-f30d-4726-a2b0,129,2:57:53 AM,Station,Contactless,Adult,Standard,Off-Peak
09f69eea-e8e9-4a6f-871a,129,2:58:37 AM,Station,Contactless,Adult,Standard,Off-Peak
2f0f5368-baae-4102-94be,130,2:53:26 AM,Station,Contactless,Adult,Standard,Off-Peak
3449da27-6f3f-486b-bd86,132,2:48:24 AM,Station,Contactless,Adult,Standard,Off-Peak
bbb8d200-c133-4e61-af6d,133,2:50:59 AM,Station,Contactless,Adult,Standard,Off-Peak
0e12c484-052d-4341-ba1f,134,2:55:30 AM,Station,Contactless,Adult,Standard,Off-Peak
b87d64c8-88ea-4d9b-be0a,135,2:47:12 AM,Station,Contactless,Adult,Standard,Off-Peak
a0e93e56-999b-4ae7-969d,137,2:57:13 AM,Station,Contactless,Adult,Standard,Off-Peak
fa3851ee-9036-4169-b7a1,138,2:47:13 AM,Station,Contactless,Adult,Standard,Off-Peak
7d3fa833-bdce-4de9-b750,138,2:51:57 AM,Station,Contactless,Adult,Standard,Off-Peak
0a37d7ad-017f-4a21-bda7,139,2:56:01 AM,Station,Contactless,Adult,Standard,Off-Peak
01a6de3b-3b65-4954-ac82,140,2:48:29 AM,Station,Contactless,Adult,Standard,Off-Peak
b9649a88-378a-4bb8-bfd6,142,2:55:10 AM,Station,Contactless,Adult,Standard,Off-Peak
56e90b06-299c-42ef-989c,143,2:47:09 AM,Station,Contactless,Adult,Standard,Off-Peak
bbc7905e-ef75-451f-9616,143,2:51:49 AM,Station,Contactless,Adult,Standard,Off-Peak
a5fff062-d306-4ea0-9dc7,145,2:45:42 AM,Station,Contactless,Adult,Standard,Off-Peak
2f1eab24-8bda-4662-ab30,28,4:28:50 AM,Station,Contactless,Adult,Standard,Off-Peak
ba9f09ee-417c-4662-864a,31,7:03:08 PM,Station,Contactless,Adult,Standard,Off-Peak
5a416d33-92df-4a34-b63d,35,7:42:19 AM,Station,Contactless,Adult,Standard,Off-Peak
ae85a3e4-b65f-499d-b05a,41,7:43:48 AM,Station,Contactless,Adult,Standard,Off-Peak
50d213dc-cf31-443d-b535,48,4:18:41 AM,Station,Contactless,Adult,Standard,Off-Peak
0d404e9a-3df4-455f-b1e5,51,7:01:49 PM,Station,Contactless,Adult,Standard,Off-Peak
44385d8f-de04-43c0-a40f,55,4:25:05 AM,Station,Contactless,Adult,Standard,Off-Peak
7cc12205-6e67-47b0-a944,56,7:44:15 AM,Station,Contactless,Adult,Standard,Off-Peak
22b1998d-7bea-47a9-81a3,61,7:34:01 AM,Station,Contactless,Adult,Standard,Off-Peak
